,Date,SiteNumber,latitude,Longitude,Lab_Chla,#img,pix_Y,pix_X,Rrs_443,Rrs_492,Rrs_560,Rrs_665,Rrs_704,Rrs_740,Rrs_783,Rrs_833,Rrs_865,Rrs_1614,Rrs_2202
0,2017-05-18,1,50.586139,-105.384833,3.0334766848901826,4,342,491,-0.0008114242227748036,0.006912340875715017,0.02537819743156433,0.006342810578644276,0.0064321886748075485,0.0041270023211836815,0.003998854663223028,0.00441089179366827,0.0030479973647743464,0.00039716146420687437,0.00011120105045847595
1,2017-06-07,1,50.586139,-105.384833,3.0334766848901826,5,342,491,-0.0011691111139953136,0.00821154285222292,0.03211956098675728,0.009281802922487259,0.008689118549227715,0.005937605630606413,0.005988270044326782,0.005851311143487692,0.005276443902403116,0.0007617180235683918,2.319251962035196e-06
2,2017-07-04,1,50.586139,-105.384833,5.595528350578251,6,342,491,0.0030185836367309093,0.01120075024664402,0.033662013709545135,0.012231286615133286,0.01217779703438282,0.01138272974640131,0.011352797038853168,0.009116627275943756,0.009228263050317764,0.0012171224225312471,0.0
3,2017-07-04,3,50.5975,-105.40799999999999,7.29,6,322,464,0.0025913831777870655,0.010149985551834106,0.031744521111249924,0.011417741887271404,0.011325718834996223,0.011073478497564793,0.011016540229320526,0.008507536724209785,0.009273169562220573,0.0007034444715827703,0.00014698950690217316
4,2017-07-17,1,50.586139,-105.384833,20.093947535648933,7,342,491,0.04687664285302162,0.04926828667521477,0.06273902952671051,0.0381690114736557,0.04678359627723694,0.057760849595069885,0.05602750554680824,0.05170326307415962,0.04838966950774193,0.0016172658652067184,0.0
5,2017-07-17,3,50.5975,-105.40799999999999,34.412499999999994,7,322,464,0.047757573425769806,0.050353579223155975,0.06660885363817215,0.041566114872694016,0.052511632442474365,0.06153443828225136,0.05942018702626228,0.05484877526760101,0.05059824883937836,0.0015533380210399628,0.0
6,2017-07-19,1,50.586139,-105.384833,19.053354279206477,43,342,491,0.03339696303009987,0.03951413929462433,0.05366859212517738,0.03245925530791283,0.03941299021244049,0.05391666293144226,0.05718270316720009,0.05039910599589348,0.04816232621669769,0.0013634528731927276,1.1013044968422037e-05
7,2017-07-24,1,50.586139,-105.384833,27.391896049838206,8,342,491,0.003343869000673294,0.012199276126921177,0.03836388513445854,0.018657762557268143,0.024302326142787933,0.01347128115594387,0.012535751797258854,0.010189629159867764,0.01009083166718483,0.0015129861421883106,0.0
8,2017-07-24,2,50.585203,-105.385823,38.0,8,345,490,0.002167195314541459,0.011266468092799187,0.03755895048379898,0.018164921551942825,0.024438463151454926,0.013440721668303013,0.013019848614931107,0.010168218053877354,0.01081759948283434,0.001648326520808041,5.249347850622144e-06
9,2017-08-06,1,50.586139,-105.384833,85.7324639329689,9,342,491,0.010251633822917938,0.022776801139116287,0.06415238976478577,0.028086045756936073,0.06500697880983353,0.03281219303607941,0.03127440810203552,0.026340670883655548,0.019217435270547867,0.0007850694237276912,4.249040284776129e-05
10,2017-08-13,1,50.586139,-105.384833,93.65660687914904,10,342,491,0.0026154080405831337,0.013795641250908375,0.04604291915893555,0.02006872184574604,0.03891356661915779,0.017270194366574287,0.0157339908182621,0.01284169964492321,0.0109005868434906,0.0008154225652106106,0.00021101524180267006
11,2017-08-21,1,50.586139,-105.384833,102.64539502109768,44,342,491,-0.058495402336120605,-0.026827208697795868,0.008579314686357975,0.00277964910492301,0.016614148393273354,0.0036031848285347223,0.004441274330019951,0.004316403996199369,0.002060200087726116,0.00013703004515264183,0.0004256844113115221
12,2017-09-02,1,50.586139,-105.384833,34.186328738567795,11,342,491,0.022499702870845795,0.029596827924251556,0.046183306723833084,0.031984250992536545,0.03733285889029503,0.030201205983757973,0.028204791247844696,0.024642741307616234,0.024573596194386482,0.0016917206812649965,0.0
13,2017-09-30,1,50.586139,-105.384833,14.897005981869695,45,342,491,0.0037444611079990864,0.013626609928905964,0.027809778228402138,0.015887370333075523,0.014498134143650532,0.00870703998953104,0.009014706127345562,0.008429502137005329,0.006685869302600622,0.0005186435300856829,0.00025046049267984927
14,2017-10-05,1,50.586139,-105.384833,15.41597398437378,12,342,491,-0.009342879056930542,0.002345259301364422,0.02123771235346794,0.009950940497219563,0.009607654064893723,0.004191288724541664,0.003092436818405986,0.0026907382998615503,0.0022189216688275337,0.0003492237301543355,0.00019642883853521198
15,2018-05-28,2,50.585203,-105.385823,4.0,48,345,490,-0.0008155079558491707,0.007914930582046509,0.0206467155367136,0.005125464405864477,0.0032841446809470654,0.0028269237373024225,0.00369263649918139,0.0037781926803290844,0.0021259416826069355,2.922334942923044e-06,0.0009311303147114813
16,2018-05-28,3,50.5975,-105.40799999999999,4.7813748675,48,322,464,-0.00011305381485726684,0.008056561462581158,0.01789817214012146,0.005985488649457693,0.00428419467061758,0.004197839647531509,0.004460458178073168,0.004796963185071945,0.002432444831356406,6.122369813965634e-05,0.00043613617890514433
17,2018-05-30,1,50.586139,-105.384833,2.523246065437387,15,342,491,0.008659187704324722,0.008913950063288212,0.015760229900479317,0.004465784877538681,0.0052889748476445675,0.0087331123650074,0.007950027473270893,0.005370627623051405,0.007177322171628475,0.0,0.0017556175589561462
18,2018-06-07,1,50.586139,-105.384833,3.5445710097404746,49,342,491,0.004875237587839365,0.013810837641358376,0.026789460331201553,0.007547557353973389,0.007038722280412912,0.012250822968780994,0.012862705625593662,0.013356867246329784,0.010548326186835766,0.00047649876796640456,0.0001718484709272161
19,2018-06-09,1,50.586139,-105.384833,5.595528350578251,16,342,491,0.0013385695638135076,0.006337085738778114,0.02659628354012966,0.00797040294855833,0.00759078236296773,0.006681395694613457,0.006628347095102072,0.0037813244853168726,0.006876557599753141,0.0006494178669527173,6.15883618593216e-05
20,2018-06-12,1,50.586139,-105.384833,5.081949059032199,17,342,491,0.0033219018951058388,0.015513569116592407,0.03517277538776398,0.013908346183598042,0.014227360486984253,0.012281019240617752,0.011059618555009365,0.013847610913217068,0.010641973465681076,0.0031652136240154505,0.0
21,2018-06-27,1,50.586139,-105.384833,21.135080195005298,50,342,491,-0.0023373630829155445,0.004983209073543549,0.022132346406579018,0.009520456194877625,0.012855510227382183,0.007491180673241615,0.008919432759284973,0.0069492291659116745,0.005538545083254576,0.0004669866757467389,6.616089376620948e-05
22,2018-07-07,1,50.586139,-105.384833,64.63930169422035,51,342,491,0.009853916242718697,0.022235730662941933,0.056193385273218155,0.02442866936326027,0.04633660614490509,0.025420110672712326,0.02583271823823452,0.021848518401384354,0.016132555902004242,0.0002632815740071237,0.00024206636589951813
23,2018-07-09,1,50.586139,-105.384833,81.5092072741747,18,342,491,0.004528732039034367,0.015241648070514202,0.056343887001276016,0.02299848571419716,0.05117752403020859,0.02466774731874466,0.0253593847155571,0.018427228555083275,0.016011813655495644,0.0,0.003440053900703788
24,2018-07-09,2,50.585203,-105.385823,100.0,18,345,490,0.004115099087357521,0.014560396783053875,0.05754581466317177,0.022345909848809242,0.05245574563741684,0.025248833000659943,0.025620918720960617,0.019045814871788025,0.017135590314865112,0.0,0.0037345397286117077
25,2018-07-09,3,50.5975,-105.40799999999999,119.4067793,18,322,464,0.005874090828001499,0.015340585261583328,0.05937337130308151,0.023985059931874275,0.06319697201251984,0.032471802085638046,0.032370977103710175,0.022821301594376564,0.020184163004159927,0.0,0.003288526087999344
26,2018-07-12,1,50.586139,-105.384833,122.23565510478768,19,342,491,0.008698681369423866,0.022851046174764633,0.05741152539849281,0.026794247329235077,0.054741229861974716,0.03260248899459839,0.03181716799736023,0.02765512466430664,0.020967332646250725,0.0,0.004142460413277149
27,2018-07-17,1,50.586139,-105.384833,65.69248741262469,52,342,491,0.004142025485634804,0.014309634454548359,0.03240715339779854,0.014962641522288322,0.022694863379001617,0.013817500323057175,0.014705811627209187,0.01270153746008873,0.010056520812213421,0.0003323890268802643,0.0003623772063292563
28,2018-07-17,4,50.586529999999996,-105.38421000000001,39.7,52,342,491,0.004202285781502724,0.015039495192468166,0.032347992062568665,0.015351410023868084,0.023185186088085175,0.013948236592113972,0.014480863697826862,0.01274840533733368,0.010003887116909027,0.00013899161422159523,0.0005762956570833921
29,2018-07-17,5,50.57318,-105.34173999999999,8.81,52,367,541,0.007544780615717173,0.01903618685901165,0.040915846824645996,0.017423303797841072,0.016356267035007477,0.011266140267252922,0.012339113280177116,0.011451100930571556,0.008746754378080368,0.0003108121454715729,5.013609552406706e-05
30,2018-07-17,6,50.6178,-105.44383,51.13,52,283,422,0.005427578929811716,0.016159210354089737,0.041938357055187225,0.01801282912492752,0.0323127806186676,0.017002219334244728,0.018423931673169136,0.015291969291865826,0.011222059838473797,0.00023255444830283523,0.00020579059491865337
31,2018-07-17,7,50.65615,-105.52058000000001,26.12,52,212,331,0.005451530683785677,0.015552948229014874,0.03864843398332596,0.016159426420927048,0.024264011532068253,0.013254900462925434,0.014371595345437527,0.012126771733164787,0.00920155830681324,0.0001118597574532032,0.000325182598317042
32,2018-07-17,8,50.68295,-105.5591,17.07,52,162,286,0.010496767237782478,0.015101807191967964,0.04193981736898422,0.018739186227321625,0.021016960963606834,0.015138775110244751,0.017256328836083412,0.010002057999372482,0.013947327621281147,0.0,0.0027240472845733166
33,2018-07-17,10,50.71159,-105.58776999999999,12.64,52,108,253,0.010702809318900108,0.016768600791692734,0.04220787063241005,0.01885940693318844,0.020054923370480537,0.013470080681145191,0.016176901757717133,0.008586536161601543,0.012730499729514122,0.0,0.0027050524950027466
34,2018-07-17,11,50.72074,-105.60694,34.17,52,92,231,0.013626258820295334,0.028479725122451782,0.06008760258555412,0.03502851724624634,0.03680041432380676,0.017408179119229317,0.019997941330075264,0.013450490310788155,0.013262812048196793,0.0,0.001924863550812006
35,2018-07-17,12,50.721563,-105.603458,30.43,52,89,235,0.012751766480505466,0.025174342095851898,0.055225059390068054,0.030278868973255157,0.031493332237005234,0.015285751782357693,0.017439493909478188,0.012294676154851913,0.012592046521604061,0.0,0.0024237451143562794
36,2018-07-17,13,50.72217,-105.59931,33.28,52,88,240,0.012170938774943352,0.02198941260576248,0.04649476334452629,0.025107955560088158,0.02726530283689499,0.01478703785687685,0.017751622945070267,0.010970343835651875,0.01279048714786768,0.0,0.0027571571990847588
37,2018-07-17,14,50.734629999999996,-105.62926000000002,37.22,52,66,205,0.0164314117282629,0.03192054480314255,0.06405938416719437,0.04085756838321686,0.04533348232507706,0.021196572110056877,0.02270619198679924,0.01683868281543255,0.013789426535367966,0.0,0.0015242232475429773
38,2018-07-17,15,50.735690000000005,-105.62638999999999,34.74,52,64,208,0.016391891986131668,0.030592475086450577,0.059563048183918,0.037994977086782455,0.04385334625840187,0.020623890683054924,0.022222774103283882,0.014991892501711845,0.014542486518621445,0.0,0.0022809228394180536
39,2018-07-17,16,50.73632,-105.62371,21.27,52,63,211,0.019869063049554825,0.0360603928565979,0.06774160265922546,0.04597185552120209,0.045422665774822235,0.020340032875537872,0.02320573478937149,0.015009933151304722,0.01556168682873249,0.0,0.002189634134992957
40,2018-08-01,1,50.586139,-105.384833,27.391896049838206,20,342,491,0.007380684372037649,0.01883682794868946,0.048051267862319946,0.022962145507335663,0.03157501667737961,0.02282576635479927,0.022153763100504875,0.02001190185546875,0.017803562805056572,0.0010148432338610291,3.642304363893345e-05
41,2018-08-03,1,50.586139,-105.384833,34.186328738567795,53,342,491,0.01430682186037302,0.023248832672834396,0.0499018132686615,0.023791620507836342,0.03186822682619095,0.022217413410544395,0.022797230631113052,0.019071897491812706,0.01731279119849205,0.0,0.0009835677919909358
42,2018-08-03,3,50.5975,-105.40799999999999,27.79339528,53,322,464,0.014850202947854996,0.02372054196894169,0.0486556775867939,0.02364502102136612,0.03193098306655884,0.02300787717103958,0.024262044578790665,0.019601348787546158,0.01766344904899597,0.00017017625214066356,0.00039173115510493517
43,2018-08-06,1,50.586139,-105.384833,36.27978387793332,54,342,491,0.013924292288720608,0.016988147050142288,0.027132872492074966,0.012518707662820816,0.016364365816116333,0.016405824571847916,0.017369072884321213,0.013949909247457981,0.013850065879523754,0.00015847806935198605,0.0001450583222322166
44,2018-08-08,1,50.586139,-105.384833,34.186328738567795,21,342,491,0.027446405962109566,0.03387777507305145,0.061700183898210526,0.03481568768620491,0.04608279839158058,0.03886173665523529,0.03716285899281502,0.03284092992544174,0.031231433153152466,0.0010585612617433071,5.3692350775236264e-05
45,2018-08-21,1,50.586139,-105.384833,36.27978387793332,22,342,491,0.035628437995910645,0.036323294043540955,0.054647061973810196,0.03392134606838226,0.04415062069892883,0.03959732502698898,0.03730558604001999,0.035281166434288025,0.03452474623918533,0.005530839320272207,0.0
46,2018-08-21,4,50.586529999999996,-105.38421000000001,11.4,22,342,491,0.03529519587755203,0.03612004593014717,0.053645066916942596,0.03335464000701904,0.04374944791197777,0.038831327110528946,0.036540403962135315,0.03342596814036369,0.03392312303185463,0.005254514515399933,0.0
47,2018-08-21,5,50.57318,-105.34173999999999,67.12,22,367,541,0.05782155320048332,0.05826648697257042,0.07775238156318665,0.06564990431070328,0.07865199446678162,0.07901201397180557,0.08065104484558105,0.07301712781190872,0.08473238348960876,0.05623871833086014,0.038452498614788055
48,2018-08-21,6,50.6178,-105.44383,31.84,22,283,422,0.025246789678931236,0.033903032541275024,0.057720549404621124,0.03440316393971443,0.04804964363574982,0.038365885615348816,0.036080799996852875,0.03441840410232544,0.031280215829610825,0.0034776590764522552,0.0
49,2018-08-21,7,50.65615,-105.52058000000001,24.51,22,212,331,0.030970752239227295,0.038409650325775146,0.06214294210076332,0.03784565627574921,0.04543409124016762,0.03660477697849274,0.03393815457820892,0.031099233776330948,0.029034724459052086,0.002060265513136983,0.0
50,2018-08-21,8,50.68295,-105.5591,19.49,22,162,286,0.02141023427248001,0.026151785627007484,0.04119984060525894,0.025753967463970184,0.032170116901397705,0.03237922489643097,0.031720180064439774,0.026507936418056488,0.02933542989194393,0.002015000907704234,0.00047437369357794523
51,2018-08-21,10,50.71159,-105.58776999999999,15.95,22,108,253,0.03553164005279541,0.04345834255218506,0.0638246163725853,0.043620429933071136,0.04672304913401604,0.03858792036771774,0.036203231662511826,0.033096328377723694,0.03174678608775139,0.002680134493857622,0.0
52,2018-08-21,11,50.72074,-105.60694,11.34,22,92,231,0.01397727895528078,0.019442174583673477,0.02969490736722946,0.01981503702700138,0.02309582196176052,0.024644166231155396,0.023659849539399147,0.02136106789112091,0.0217595174908638,0.00042859240784309804,5.096849054098129e-05
53,2018-08-21,12,50.721563,-105.603458,13.17,22,89,235,0.019807176664471626,0.024066941812634468,0.03382867947220802,0.02314959652721882,0.025906691327691078,0.026646334677934647,0.025623660534620285,0.022566774860024452,0.0233520045876503,0.0007382028270512819,5.0080423534382135e-05
54,2018-08-21,13,50.72217,-105.59931,11.33,22,88,240,0.02453417144715786,0.02903676964342594,0.03765413537621498,0.02565472014248371,0.029132945463061333,0.029954932630062103,0.028443144634366035,0.0259135439991951,0.026054279878735542,0.0020470567978918552,0.0
55,2018-08-21,15,50.735690000000005,-105.62638999999999,4.95,22,64,208,0.026019062846899033,0.03513656556606293,0.04608887434005737,0.031642183661460876,0.031988270580768585,0.028926312923431396,0.027388278394937515,0.024806557223200798,0.02406625635921955,0.0008720735786482692,2.5316685423604213e-05
56,2018-08-21,16,50.73632,-105.62371,8.08,22,63,211,0.027021506801247597,0.0360914021730423,0.04936005175113678,0.03447921574115753,0.034888122230768204,0.03106035105884075,0.029849274083971977,0.026744209229946136,0.02687796764075756,0.0016000305768102407,0.0
57,2018-08-23,1,50.586139,-105.384833,32.094155564719976,55,342,491,0.019340740516781807,0.02742760069668293,0.04520365968346596,0.024292292073369026,0.030483653768897057,0.02400071546435356,0.024327140301465988,0.024751074612140656,0.02114078402519226,0.005596816539764404,0.0
58,2018-09-05,1,50.586139,-105.384833,35.756304024229706,56,342,491,0.009606090374290943,0.019444338977336884,0.04636014997959137,0.02092999406158924,0.02662762627005577,0.013521529734134674,0.012951716780662537,0.011009790003299713,0.008731234818696976,0.0001548313448438421,0.00028882615151815116
59,2018-09-07,1,50.586139,-105.384833,31.048574911925193,23,342,491,0.015130238607525826,0.02593201771378517,0.05451357737183571,0.03188394755125046,0.03584083169698715,0.02322285622358322,0.021301861852407455,0.018697621300816536,0.017468567937612534,0.0010042354697361588,0.0
60,2018-09-17,1,50.586139,-105.384833,34.709575322454505,24,342,491,0.4415822923183441,0.4730808436870575,0.4930635690689087,0.4992119371891022,0.5107197761535645,0.5023510456085205,0.48970454931259155,0.5367053151130676,0.5071709752082825,0.466391921043396,0.39967140555381775
61,2019-05-28,4,50.586529999999996,-105.38421000000001,4.16,29,342,491,0.009166698902845383,0.01689024083316326,0.027268609032034874,0.01133955642580986,0.012524418532848358,0.014064354822039604,0.011659536510705948,0.015020678751170635,0.010587761178612709,0.002263387432321906,0.0005415456835180521
62,2019-05-28,6,50.6178,-105.44383,2.76,29,283,422,0.015879575163125992,0.019458018243312836,0.0301496759057045,0.015337441116571426,0.016264326870441437,0.018572844564914703,0.016707759350538254,0.015139470808207989,0.01465582475066185,0.00037425250047817826,7.407201337628067e-05
63,2019-05-28,7,50.65615,-105.52058000000001,5.76,29,212,331,0.022856976836919785,0.026149995625019073,0.03734980523586273,0.020462095737457275,0.021145213395357132,0.021036040037870407,0.018506493419408798,0.017095007002353668,0.015604636631906033,0.0009922599419951439,0.0
64,2019-05-28,8,50.68295,-105.5591,7.46,29,162,286,0.022393159568309784,0.02467893436551094,0.03606941178441048,0.01832541823387146,0.019880779087543488,0.019176574423909187,0.016934482380747795,0.014708778820931911,0.015918511897325516,0.0006911957170814276,0.0004025900561828166
65,2019-05-28,10,50.71159,-105.58776999999999,5.17,29,108,253,0.020751923322677612,0.027227021753787994,0.043604832142591476,0.02440897934138775,0.023981638252735138,0.020188473165035248,0.018809311091899872,0.015361064113676548,0.01608278602361679,0.00028283181018196046,0.00016477538156323135
66,2019-05-28,11,50.72074,-105.60694,7.89,29,92,231,0.020190205425024033,0.02680237591266632,0.04530467092990875,0.025821644812822342,0.025740111246705055,0.019788682460784912,0.018492523580789566,0.013304582796990871,0.016716115176677704,0.0003847132029477507,0.0004087311972398311
67,2019-05-28,12,50.721563,-105.603458,7.38,29,89,235,0.021795207634568214,0.027230115607380867,0.046306267380714417,0.02570819854736328,0.0255277082324028,0.018972784280776978,0.01754615269601345,0.012093724682927132,0.015629714354872704,7.852000999264419e-05,0.0008459736709482968
68,2019-05-28,13,50.72217,-105.59931,3.99,29,88,240,0.02263621613383293,0.02576795220375061,0.04311824589967728,0.02417958341538906,0.025164809077978134,0.018479743972420692,0.01808834820985794,0.010929474607110023,0.016281088814139366,7.02893958077766e-05,0.0009712798055261374
69,2019-05-28,14,50.734629999999996,-105.62926000000002,7.79,29,66,205,0.02694159373641014,0.03676418960094452,0.057313911616802216,0.03444827347993851,0.03580646961927414,0.020372960716485977,0.018763180822134018,0.01638990454375744,0.015840156003832817,0.00146781699731946,0.0
70,2019-05-28,15,50.735690000000005,-105.62638999999999,13.29,29,64,208,0.03141404315829277,0.04142223298549652,0.06512380391359329,0.04184352979063988,0.04084334895014763,0.023240266367793083,0.021546779200434685,0.018365958705544472,0.01824098452925682,0.0014234211994335055,0.0
71,2019-05-30,1,50.586139,-105.384833,1.0,60,342,491,0.008943092077970505,0.014537010341882706,0.023923393338918686,0.010201295837759972,0.009398233145475388,0.01075785793364048,0.011010243557393551,0.009258242323994637,0.009432107210159302,1.2450385838747025e-05,0.0008786521502770483
72,2019-06-02,1,50.586139,-105.384833,1.5061560084198993,61,342,491,0.0026281632017344236,0.012861569412052631,0.024460753425955772,0.009777361527085304,0.011412498541176319,0.022962532937526703,0.025591766461730003,0.022955093532800674,0.0219644196331501,0.0,0.001354446867480874
73,2019-06-04,1,50.586139,-105.384833,1.5061560084198993,30,342,491,-0.005564717575907707,0.0021980893798172474,0.017989732325077057,0.0033273266162723303,0.003804954467341304,0.004092753864824772,0.003371372353285551,0.002862358232960105,0.003896357724443078,0.00010254792869091034,0.000449255108833313
74,2019-06-07,1,50.586139,-105.384833,1.5061560084198993,31,342,491,0.0017643889877945185,0.010981485247612,0.024523520842194557,0.008988630026578903,0.008288593031466007,0.008060809224843979,0.007171161472797394,0.008702420629560947,0.008051861077547073,0.00396379642188549,0.0
75,2019-07-07,1,50.586139,-105.384833,20.614448130441744,32,342,491,0.00965965911746025,0.02279818430542946,0.044004008173942566,0.020532092079520226,0.02091650851070881,0.019222060218453407,0.019306808710098267,0.019242318347096443,0.01688503287732601,0.004579582717269659,0.0
76,2019-07-14,1,50.586139,-105.384833,18.01332930762342,33,342,491,0.008945769630372524,0.02174796536564827,0.053311578929424286,0.02181604690849781,0.024091511964797974,0.012553885579109192,0.013762104324996471,0.011082776822149754,0.010349088348448277,0.000999573152512312,0.0
77,2019-07-22,1,50.586139,-105.384833,49.651544629666304,62,342,491,0.013151989318430424,0.022111425176262856,0.05621990188956261,0.02083771862089634,0.03381556272506714,0.01826479472219944,0.019353065639734268,0.01564941182732582,0.01239028014242649,7.419000758090988e-05,0.00015202516806311905
78,2019-07-22,3,50.5975,-105.40799999999999,47.53462449,62,322,464,0.014451026916503906,0.024417022243142128,0.06037267670035362,0.02243485301733017,0.03621886670589447,0.0196821428835392,0.0200089979916811,0.01783377304673195,0.013245697133243084,0.0007878403412178159,6.186398240970448e-05
79,2019-07-22,4,50.586529999999996,-105.38421000000001,81.73,62,342,491,0.013592084869742393,0.023029403761029243,0.059994060546159744,0.021894296631217003,0.037558212876319885,0.01920502632856369,0.020294316112995148,0.016212807968258858,0.012695587240159512,9.356466034660116e-05,0.00017563147412147373
80,2019-07-22,6,50.6178,-105.44383,79.41,62,283,422,0.012157571502029896,0.021799569949507713,0.058697205036878586,0.022242378443479538,0.047499120235443115,0.02421627938747406,0.02529061771929264,0.020348912104964256,0.015045742504298687,0.00023885414702817798,0.00011209830699954182
81,2019-07-22,7,50.65615,-105.52058000000001,51.46,62,212,331,0.013457534834742546,0.021415287628769875,0.047350186854600906,0.0187453031539917,0.02703835442662239,0.017407990992069244,0.018164770677685738,0.014105836860835552,0.012107858434319496,0.0003852905356325209,3.0479988708975725e-05
82,2019-07-22,8,50.68295,-105.5591,22.74,62,162,286,0.013871898874640465,0.021174298599362373,0.04418854042887688,0.017719073221087456,0.02148124948143959,0.0185063686221838,0.01961025968194008,0.018680308014154434,0.0151304816827178,0.0006088531808927655,0.0013478629989549518
83,2019-07-22,10,50.71159,-105.58776999999999,6.79,62,108,253,0.009693169966340065,0.014458835124969482,0.029013672843575478,0.011081096716225147,0.010399836115539074,0.01321293693035841,0.013963889330625534,0.010229130275547504,0.011813313700258732,4.2539606511127204e-05,0.0011902374681085348
84,2019-07-22,11,50.72074,-105.60694,3.12,62,92,231,0.007896360009908676,0.014733895659446716,0.025337204337120056,0.011594584211707115,0.01390904001891613,0.013922687619924545,0.0154399573802948,0.01178779173642397,0.012082038447260857,0.00042185033089481294,0.00047380157047882676
85,2019-07-22,12,50.721563,-105.603458,5.43,62,89,235,0.008873258717358112,0.013385538943111897,0.022892437875270844,0.010636601597070694,0.012898827902972698,0.013333786278963089,0.014853101223707199,0.011064701713621616,0.011352388188242912,0.0,0.0015023312298581004
86,2019-07-22,13,50.72217,-105.59931,5.9,62,88,240,0.00895689707249403,0.01359520386904478,0.024383537471294403,0.0107899010181427,0.012101681903004646,0.014010717160999775,0.01630469225347042,0.010739869438111782,0.013332311064004898,0.0,0.0016257991082966328
87,2019-07-22,15,50.735690000000005,-105.62638999999999,5.9,62,64,208,0.0108235664665699,0.019111990928649902,0.03791367635130882,0.020964721217751503,0.02243027836084366,0.01649651676416397,0.01821351796388626,0.014113585464656353,0.012945141643285751,6.187541293911636e-05,0.0007495928439311683
88,2019-07-27,1,50.586139,-105.384833,73.86021667530201,34,342,491,0.0100459149107337,0.02314632572233677,0.059160664677619934,0.027073154225945473,0.050263095647096634,0.027823349460959435,0.027684839442372322,0.025747548788785934,0.019619306549429893,0.0030857999809086323,0.0
89,2019-07-29,1,50.586139,-105.384833,77.02440163611993,63,342,491,0.00978044606745243,0.022326968610286713,0.057800762355327606,0.02312570996582508,0.05449742078781128,0.03429625928401947,0.03513524681329727,0.029047736898064613,0.023560255765914917,0.0002477202797308564,0.0003012325323652476
90,2019-08-03,1,50.586139,-105.384833,79.92604410471964,35,342,491,0.14906750619411469,0.15561358630657196,0.17697714269161224,0.16585548222064972,0.20076335966587067,0.2461094856262207,0.2575385272502899,0.2792016267776489,0.27983829379081726,0.23026476800441742,0.19007807970046997
91,2019-08-11,1,50.586139,-105.384833,119.05657796093169,64,342,491,0.013418424874544144,0.026857681572437286,0.06465159356594086,0.029685864225029945,0.06377427279949188,0.036913659423589706,0.03692423179745674,0.030084120109677315,0.02300201915204525,0.00031007768120616674,1.773486474121455e-05
92,2019-08-18,1,50.586139,-105.384833,117.99707309081484,65,342,491,0.0062450505793094635,0.02123487927019596,0.059141285717487335,0.024778809398412704,0.058483924716711044,0.03265024721622467,0.03189830109477043,0.026118183508515358,0.020749524235725403,0.0001787266373867169,0.00047786865616217256
93,2019-08-21,1,50.586139,-105.384833,100.52965098427664,66,342,491,0.012229185551404953,0.02320130355656147,0.06530124694108963,0.026907537132501602,0.05996771156787872,0.03280223533511162,0.03299852833151817,0.025708414614200592,0.021737636998295784,0.0002464749850332737,0.0001725875772535801
94,2019-08-26,1,50.586139,-105.384833,64.37603734952658,36,342,491,0.131630077958107,0.12638919055461884,0.15529806911945343,0.1373050957918167,0.16831420361995697,0.1756742298603058,0.17962580919265747,0.1655755490064621,0.18821023404598236,0.11196480691432953,0.09561432898044586
95,2019-09-05,1,50.586139,-105.384833,57.27196850732331,37,342,491,0.00547412596642971,0.01567700318992138,0.046749863773584366,0.021550916135311127,0.04013543203473091,0.02209758386015892,0.020311569795012474,0.017485151067376137,0.01455866638571024,0.001532922382466495,0.0
96,2019-09-07,1,50.586139,-105.384833,55.694447630293176,67,342,491,0.08576466143131256,0.10921277105808258,0.1295417696237564,0.1115458533167839,0.12916819751262665,0.13917039334774017,0.14163067936897278,0.1567254513502121,0.1435888111591339,0.12128586322069168,0.09023958444595337
97,2019-09-15,1,50.586139,-105.384833,39.42221359545322,38,342,491,0.008101111277937889,0.01514459028840065,0.03372250869870186,0.011707703582942486,0.021178027614951134,0.016258660703897476,0.01472372468560934,0.02024272084236145,0.01458473689854145,0.005157321225851774,0.0
98,2019-09-20,1,50.586139,-105.384833,36.80333927786263,68,342,491,0.019240016117691994,0.023539045825600624,0.04201095923781395,0.02246515266597271,0.02851005643606186,0.02384026348590851,0.02224438451230526,0.020223727449774742,0.01867039129137993,0.0066167269833385944,0.0
99,2019-09-22,1,50.586139,-105.384833,33.66316223219309,39,342,491,-0.0068407561630010605,0.007471245247870684,0.03582413122057915,0.01508798822760582,0.020838966593146324,0.010899342596530914,0.010448702611029148,0.009037183597683907,0.007666408084332943,0.001536549418233335,0.0
100,2019-09-25,1,50.586139,-105.384833,37.85067253180279,40,342,491,0.04250234737992287,0.060077469795942307,0.08323600143194199,0.06082121655344963,0.08215402811765671,0.09026824682950974,0.0916961207985878,0.08681581914424896,0.09657342731952667,0.07036081701517105,0.04727470874786377
